,호텔이름,평점,후기
1117,전주 마리호텔 공원점,8.0,시설을 깨끗하고 좋습니다. 다만 서비스 매니저 하시는 분이 체크인시 신경을 안쓰시더라구요. 조식은 어디서 먹는지등 안내를 해주셨으면 좋을듯 한데. 체크인 카드 하나주시고 아무 말씀을 안하셔서. 이러한 부분은 잘 대응해 주셨으면 합니다 .
1118,전주 마리호텔 공원점,6.0,시설 좋고 깨끗하고 다 좋은데 공기에서 담배냄새가 너무 심합니다. 오죽하면 집에 돌아와서 그날 챙겨갔던 옷 입지 않은 것들도 다 빨았어요 담배냄새가 다 베어와서요. 공기에서 담배냄새만 빼면 다른건 정말 다 최고입니다. 근데 담배냄새 정말 너무 심했어요. 옷 안 빨고는 다시 못 입겠을 정도였어요.
1119,전주 마리호텔 공원점,10.0,"가격대비 최상의 조건이었습니다! 컴퓨터로 왠만한 게임도 가능하구 스탠다드룸도 넓고 쾌적했어요~ 주변에 공원이있어서 산책하기 좋고, 파출소도 있더라구요. 안전굿 가까운 편의점으로 GS랑 세븐 둘다있어서 간식거리 사기도 좋습니다!"
1120,전주 마리호텔 공원점,10.0,몇일간 뭘 준비하기 위해 머물렀는데 넓고 안락한 방이 편안하고 좋았으며 직원들이 미소와 친절로 대해줘서 편했다. 바로 앞에 공원이 있어 산책하기가 너무 좋아고 간단하지만 음식과 음료 등을 자유롭게 먹을 수 있어 참 좋았다.
1121,전주 마리호텔 공원점,8.0,커피머신 카페라떼 맛있어요. Tv에 넷플릭스 있어서 보고싶은 영화나 미드를 볼 수 있습니다
1122,전주 마리호텔 공원점,8.0,공원옆이라 좋은데 번화가 까지 거리가 좀 있어요
1123,전주 마리호텔 공원점,2.0,동생들하고 여행삼아 가게되어서 .. 되도록이면 좋은데를 예약하고자 찾아서 예약했는데 솔직히 5만원짜리 모텔방 수준으로 보이네요. 호텔이라고 하기엔 시스템적으로나 서비스적으로 좀 아쉬웠습니다. 왠지 바가지 쓴 느낌이었습니다. 그렇다고 방 상태나 청결상태가 나빴던건 아니었구요. 다만 12만원주고 예약하기엔 그냥 모텔가서 5~6만원 주고 자는거랑 특히 다른점이 없었습니다.
1124,전주 마리호텔 공원점,8.0,"시설이나 관리상태는 좋습니다. 그러나 세부적인 사안 중 세면대 및 욕실바닥에 물이 내려가지 않는 것, 바닥에 깔려있는 러그가 청소되지 않아 먼지가 날린다는지 등의 문제는 있었습니다. 전반적으로 괜찮았습니다"
1125,전주 마리호텔 공원점,2.0,"덕진공원 옆이고 다른 사람 후기가 좋아 예약했는데 저는 최악이었어요. 물론 제가 잘못 고른거고 호텔스닷컴의 책임은 1도 없어요. 찾기도 힘들고 주위가 모두 러브호텔이라 여기는 일반호텔이 아니라 모텔로 생각하고 가야합니다. 출장으로 가는 남성분이나 젊은 연인들이나 젊은 친구들끼리의 숙박에는 모르겠으나 그외 가족 또는 부부, 여자 중년들에게는 절대 비추입니다. 수건과 침구는 깨끗하나 환기상태나 욕실 청결도 등에 문제가 있습니다."
1126,전주 마리호텔 공원점,4.0,담배 찌든 냄새가 엄청 났어요. 금연방으로 옮겨 달라고 했는데 이번엔 타월이 없어서 인터폰으로 가져다 달라고 했더니 수건만.. 간단한 아침이라더니 나무 간단(?)한 아침에 먹은 그릇은 어디에 치워야 할지..
1127,전주 마리호텔 공원점,10.0,외부적인 모습부터 일단 호텔로써 만족했습니다. 물론 내부는 정말 마음에 들었구요. 이만한 시설에 이정도 가격은 진짜 찾아보기 힘들어서 더욱더 맘에 들었습니다. 전주에서는 쉽게 찾아볼 수 없을만한 호텔이였어요.
1128,전주 마리호텔 공원점,8.0,"마리호텔 처음 이용해봤는데 전반적으로 깔끔하고 관리상태도 괜찮았고 복도가 하얘서 이쁘더라구요, 전주 호텔 중에 조식 주는 곳은 처음이어서 조식도 이용해봤는데 아담하지만 깔끔하고 간단히 먹기는 괜찮았어요, 가성비 괜찮다고 생각해요, 다만 아쉬웠던건 방음이었는데 말소리가 들리거나 하는게 아니라 의자 끄는 소리가 크게 들려서 자다가 가끔 깼네요, 의자 다리에 쿠션 끼워놓으면 완전 만족스러운 호텔이 될꺼 같네요"
1129,전주 마리호텔 공원점,4.0,출장으로 왔는데 실망이었어요 외관만 보고 골랐는데 인근이 다 모텔촌이었고 방은 눅눅하고 어둡고 창문도 작아 환기도 잘 안돼요
1130,전주 마리호텔 공원점,6.0,가족여행으로 갔는데 사실은 모텔입니다. 아이들과 함께 가는 여행이라면 추천하고 싶지 않습니다.
1131,전주 마리호텔 공원점,10.0,매일 청결한 상태 유지하고 조식도 아주 간단하지만 그럭저럭 괜찮음. 어메니티가 많이 지원돼서 좋음
1132,전주 마리호텔 공원점,10.0,"예상하지 않았는데 너~~무 깨끗했습니다. 그리고, 바로 앞에 덕진공원이라서 출장가서 무료할 때 걷기도 좋았습니다. 앞으로도 전주출장가면 여기로만 갈겁니다. 저는 2주 연속 전주 출장이었는데, 여기에서만 숙박했습니다."
1133,전주 마리호텔 공원점,8.0,전주 관광하기에는 좋은 위치입니다. 너무 가깝지도 멀지도 않은 충분히 다니기 좋은 위치인데 다른 후기들 처럼 침구가 좀 바삭바삭거리고 먼지가 좀 나는것 빼고는 좋습니다. 호텔주변에 돌아다니면 먹을곳도 많습니다. 모텔들도 주변이 좀 있습니다.
1134,전주 마리호텔 공원점,6.0,안내데스크에 근무하는 직원의 불친절로 더이상 이용하고 싶지 않음 호텔이 아니라 모텔이라는 것도 예약 사기를 당한 기분이었음
1135,전주 마리호텔 공원점,2.0,"성인2+아동2, 더블룸으로 예약하였으나, 막상 숙소에 도착해보니 더블룸이 아닌 더블침대였으며, 침대 1개에서 어떻게 성인2+아동2명이 편히 쉴수 있을지 상상해 보시길 바랍니다. 또한, 숙소 주변의 공사로 아침 7시도 안되어 온갖 시끄러운 소음으로, 지금까지 이용했던 숙소중 가장 최악의 숙소라 평가합니다."
1136,전주 마리호텔 공원점,8.0,주변 호텔에 비해 신축이라 그런지 시설도 깔끔하고 침실도 안락했습니다. 다음에 전주가면 또 들르고 싶네요! ^^
1137,전주 마리호텔 공원점,2.0,최악
1138,전주 마리호텔 공원점,8.0,"숙소 자체는 무난하나, 호텔스닷컴 자체가 문제인듯. 디럭스룸이 여기*때에서는 55000원, 호텔스닷컴에서는 61364원에 세금,수수료가 10% 6136원, 합계 67500원. 거기다 4/29 월요일 숙박했는데, 결제문자는 바로 왔는데, 월말 결산 때문에 시스템에 카드전표 요청이 안 왔다고 하니, 해외에서 결제가 이뤄지는 거라네요. 오늘이 5/2 목요일. 지금쯤이면 카드회사를 통한 전표 청구가 돼야하는데, 난감하네요. 비용 더 지불하더라도 10박에 1박 무료 사용하시거나, 결제 정보가 늦게 오는 경우라도 상관없으시면 괜찮아요."
1139,전주 마리호텔 공원점,6.0,그냥 모텔 같던데요
1140,전주 마리호텔 공원점,8.0,Good value. Near many arts facilities. Great amenities.
1141,전주 마리호텔 공원점,10.0,ザ・ラブホです。覚悟して泊まればいいところではないかと思います。
1142,전주 마리호텔 공원점,8.0,
1143,전주 마리호텔 공원점,10.0,
1144,전주 마리호텔 공원점,8.0,
1145,전주 마리호텔 공원점,6.0,
1146,전주 마리호텔 공원점,4.0,
1147,전주 마리호텔 공원점,8.0,
1148,전주 마리호텔 공원점,4.0,
1149,전주 마리호텔 공원점,10.0,
1150,전주 마리호텔 공원점,10.0,
1151,전주 마리호텔 공원점,8.0,
1152,전주 마리호텔 공원점,8.0,
1153,전주 마리호텔 공원점,8.0,
1154,호텔 K,10.0,청결하고 모던한 느낌. 막 호텔은 아니고 세련된 모텔느낌입니다. 혼자 출장이나 여행은 안성 맞춤!!
1155,호텔 K,10.0,버스 터미널 근처 모텔 많은 곳에 있는 곳 중 한곳인데... 급하게 검색하고 갔는데... 깔끔합니다. 바로 앞 편의점 있고요
1156,호텔 K,10.0,주인장님 친절하시고 직원분들도 매우 친절하셨습니다. 깨끗하고 청결하고 위치도 고속버스 터미널 근처라 이동하기도 편리했습니다!!
1157,호텔 K,6.0,주차시설이 너무 열악함
1158,호텔 K,10.0,굉장히 깨끗하고 좋았습니다!
1159,호텔 K,10.0,"시설이 깨끗하고, 직원분의 서비스가 매우 친절해서 좋았음. 주차장이 협소한 거 빼곤 다 괜찮았음"
1160,호텔 K,6.0,방음이 전혀 되지않아 잠을 아예 못 잘 정도였어요. 큰 길가에 있고 방도 비지니스 호텔급으로 깨끗하니 잠귀가 어두우신 분들이 주무시기에는 좋을 듯요 ㅠㅠ
1161,호텔 K,6.0,다 괜찮은데 아침에 빈방 청소하는 소리가 다 들려요 복도쪽 방음이 안되네요
1162,호텔 K,8.0,급하게 예약하고 갔는데도 로비에서 친절하게 서비스해주셔서 감사했어요^^ 숙소를 알아보지도 못하고 신랑이랑 갑자기 여행하게되서 반신반의하며 예약했는데 방도 깨끗하고 불편한 건 없었네요~ 가서 보니 주변에 숙박업소가 엄청 많더라고요~ K호텔은 도로 거의 초입에 있어서 이동하기도 찾기도 편했어요 하나 단점는 각 방의 소음은 잘 모르겠는데 복도나 계단쪽에서 얘기하거나 카트 끄는 소리는 잘 들리더라고요~ 방도 따뜻하고 리모델링 한지 얼마 안되어서 그런지 깨끗하고 하루 편하게 숙박하고 왔네요
1163,호텔 K,6.0,호텔자체로는 만족합니다. 다만 벽이 콘크리트가 아닌듯. 얇아서 옆방소음이 그대로 들려서 스트레스 받습니다. 하지만 서비스좋고 일회용품과 비품이 잘구비되어 있고 깔끔합니다.
1164,호텔 K,8.0,괜찮았어요. 가성비 굿
1165,호텔 K,10.0,시설 깔끔하고 좋아요
1166,호텔 K,6.0,"옆방에서 나는 대화 및 기타 소리, 복도에서 나는 대화 및 발소리 등 방음이 되지 않아서 잠을 편안하게 자기 힘들었습니다."
1167,호텔 K,8.0,시설은 깨끗하고 좋았는데.. 잠귀가 예민한 편이라서 옆 방 코고는 소리에 잠을 좀 설쳤네요ㅠ 주변에 모텔촌이 많아서 여자출장자에겐 조금 불편할 수 있을 거 같아요
1168,호텔 K,4.0,"리모델링한지 얼마 되지 않았고 시설은 아직 깨끗하고 정돈되어있었습니다. 저렴한 숙박료에 비해 이런 부분이 장점입니다. 방음이 잘 되지 않아 복도나 옆방에서 나는 소리가 들리는게 단점이고, 주차장에 빈자리가 있는데도 나중에 올 손님들을 위해 차를 밖에 불법주차하라고 안내해주는게 불쾌했습니다."
1169,호텔 K,8.0,친절하고 깨끗하고 좋앗습니다. 좀 소란스러운 부분은 조금 아쉬웟어요. 그리고 객실에 담배냄새가 많이났어요! 환기에 신경써주세요~
1170,호텔 K,6.0,깔끔한 모텔입니다. 침대가 좁아서 불편했어요.
1171,호텔 K,6.0,담배냄새가 심했어요 객실은 편했습니다
1172,호텔 K,8.0,전반적으로 양호한 모텔
1173,호텔 K,8.0,"대체로 숙박에 만족합니다 사장님이 저녁에 외부주차장으로 개방한다면서 차를 빼달라는 요구사항 에에는 불편함은 없었습니다 위치는 터미널에서 가까웠지만 주변에 편의점외에는 이렇다할 음식점이나 시설은 없었습니다(걸어서 갈만한...) 모텔촌이라 아이들을 데리고 갈만한 곳은 아니지만, 하룻밤 묵어가는 정도면 괜찮다고 생각되네요"
1174,호텔 K,10.0,시설이 깔끔해용~ 새거같은 느낌이 팍팍들어서 좋았어요 고속터미널에서도 가깝더라구욬ㅋ 큰길근처라 덜무서워여!!
1175,호텔 K,6.0,"Rooms allow smoking, so has a strong smell. The room was very hot and we were unable to change the setting. No staff working at all past 11pm. Very strange."
1176,호텔 K,10.0,Nice hotel
1177,호텔 K,10.0,高速バスターミナルから近く、目の前にコンビニがあり、モーテル街ではあるけど大通りからすぐなので女性一人でも問題ありませんでした。お部屋も清潔だし、掃除も毎日してくれて良かったです。
1178,호텔 K,8.0,房間和服務都好
1179,호텔 K,10.0,貼心，整潔，現代化，性價比高。
1180,호텔 K,10.0,ラブホテルです。オープンしてまだ日が浅く、新しくて綺麗。高速バスターミナル、市外バスターミナル、空港バスターミナルに近く、レストランも沢山あり便利な立地です。
1181,호텔 K,8.0,
1182,호텔 K,8.0,
1183,호텔 K,2.0,
1184,호텔 K,8.0,
1185,호텔 K,8.0,
1186,호텔 K,8.0,
1187,호텔 K,6.0,
1188,호텔 K,8.0,
1189,호텔 K,8.0,
1190,호텔 K,10.0,
1191,호텔 K,2.0,
