,호텔이름,평점,후기
1023,라테라스 코브 스위트,4.0,"오션뷰라서 갔는데 사진과 달리 창문에 반투명 시트지가 붙어있어서 눕거나 앉으면 바다가 보이질 않고, 샤워공간엔 물이 막혀 발목까지 차오르고, 에머니티는 허접하고, 테라스에 앉으면 밭과 봉분이 보이며, 방음까지 안 되는, 안락함과 거리가 먼 근래 본 최악의 숙소. 도대체 왜 이 가격에 이 평점인지 알 수 없음."
1024,라테라스 코브 스위트,10.0,모든게 좋았고 마운틴뷰인줄알았는데 오션뷰라서 더 좋았습니다. 퍼퓸 풀과 볼풀은 사용하지못해 조금 아쉬웠스비낟.
1025,라테라스 코브 스위트,4.0,"후기들이 좋아서 갔는데 기대가 너무 컸나...실망이 컸어요. 첫째, 휴대폰 잘 안터져요 강원도, 제주도 어딜 가도 이렇게 전화가 안터지는 경우는 없었는데 전화가 자꾸 끊겨서 1분 통화할 걸 3분은 해야해요. 제가 묵었던 곳은 코브A 2층 게스트룸이었는데 내선전화도 없어서 휴대폰으로 프론트와 연락해야 합니다. 전화 안터지고 속 터져요. 둘째, 욕실 배수 잘안돼요. 샤워하는 곳을 변기와 세면대보다 낮게 파서 타일을 깔아놓았는데 배수가 잘 안돼서 물이 안빠지고 고여있어요. 짜증나서 위로 올라와서 세면대 옆에서 씻었네요. 미끄럽지 말라고 바닥에 매트 깔아놓았는데 더 미끄럽고 찝찝했어요. 셋째, 샤워타올과 샤워가운 제공 안돼요. 커다란 샤워타올 없구요, 세안타올 크기만 제공됩니다. 샤워가운 하나에 5,000원씩 대여료 내야해요. 보증금 아니고 대여료에요. 넷째, 수영장 일찍 물 빼고 안따뜻합니다. 오후 9시까지 이용 가능하다길래 오후 8시에 샤워가운 빌려서 나갔는데 물을 빼고 있었어요. 미리 안내도 없어서 발이 빨려들어가는 줄 알았네요. 아이 발이 안들어갔으니 망정이지...화나서 따지려다 참았습니다. 샤워가운 빌린 게 아까워 물 안 뺀 탕에서 잠깐 사진만 찍고 놀았는데 물이 너무 미지근해요. 히노끼사우나도 추워서 아이가 사우니 안에서도 덜덜 떨더라구요. 다섯째, 위치가 좀 쌩뚱맞지만 뭐 차로 이동하니까 이건 크게 신경쓰이진 않았지만 대중교통으로 이동은 어렵고 차가 없으면 택시 이용하셔야 합니다. 너무 단점만 나열했는데 방에 공기청정기가 있어서 좋았구요, 오션뷰였는데 욕실에서 보이는 뷰는 좀 괜찮았어요. 전 아마 다시 이용할 일은 없을 것 같아요. 후기가 너무 좋게만 쓰여 있어서 솔직한 후기 작성해봤습니다. 저 사실 후기 잘 안쓰는 사람입니다."
1026,라테라스 코브 스위트,10.0,호캉스라는 말에 큰공감 하며 즐겁게 잘 놀다 왔어요 수영장과 어우러진 오션뷰 짱이여용~~^^
1027,라테라스 코브 스위트,10.0,좋은 경험이었습니다~ 직원분들 모두 친절하시고 내부시설 또한 청결했습니다
1028,라테라스 코브 스위트,8.0,룸컨디션 좋고 커플 가족 모두에게 좋은 리조트 입니다.
1029,라테라스 코브 스위트,10.0,아주 럭셔리하고 예쁜곳입니다 또 가고싶어요
1030,라테라스 코브 스위트,10.0,방이 매우 깔끔했어요...! 마운틴뷰였지만 나름 탁 트인 시야가 좋았습니다:) 온수풀이랑 스파도 날이 조금만 더 따뜻해진다면 충분히 만족할 수 있을 것 같아요 ㅎㅎㅎ
1031,라테라스 코브 스위트,8.0,편의점이 리조트 안에 있어서 편리했으나 객실 내에 슬리퍼 가 준비가 안되어 있었고 샤워기 물이 잘 안나와서 수리 할때까지 기다려야했던점 빼고는 괜찮았습니다.
1032,라테라스 코브 스위트,10.0,"가격&풍경&수영장&객실 어느하나 빠짐없이 모두 만족스러웠던 여행있습니다. 겨울이였음에도 불구하고 온수풀 온도도 따뜻했고 더불어 자쿠지, 사우나도 있어서 한겨울에도 물놀이하기에 불편함이 없었습니다^^ 여수 여러 관광지고 숙소에서 멀지 않아 자가용으로10분,20분 거리로 충분히 여유롭게 다닐수 있었습니다. 기회가 된다면 꼭 한번 더 방문하고 싶어요❤️"
1033,라테라스 코브 스위트,8.0,물이 너무 미지근하고 자쿠지탕도 뜨거울줄 알았는데 풀장온도보다 아주 미세하게 따뜻한정도에요.. 나머지는 다 좋네요
1034,여수 호텔 앙코르,8.0,"시설이 전체적으로 깨끗했고, 추가인원이 있어 이불이랑 수건, 물 등을 더 챙겨주셨어요."
1035,여수 호텔 앙코르,10.0,숙소도 깨끗했고 연박이었는데 청소도 깨끗하데 해주시고 위치도 좋아서 정말 대만족했습니다
1036,여수 호텔 앙코르,10.0,시설도 깨끗하고 좋았습니다
1037,여수 호텔 앙코르,4.0,사진과 다르게 좁아요. 특히 화장실 엘레베이터 좁습니다. 덩치큰분들 두명타면 못탈듯하구 보통이나 마른분은 3-4명 타면 꽉찰 크기 입니다. 화장실 담배냄새나요. 방향제로 잡을려고 뿌린거 같은데 화장실 천장보면 습기에 담배연기가 물로된 검은물이 고여있고 환풍기 다 연결되있는거 같음 또한 방음이 너무 좋아서 목소리 크게 내거나 그러면 다 들림 진짜 특히 복도쪽? ㅡㅡ 그리고 호텔이 아니고 호텔을 따라한 모텔임 네이버에 치면 구분 모텔로 되있음ㅡㅡ 가운은 있는게 아니고 카운터에 달라고 해야됨.. 가운보면..진짜 모텔같음 청결하고 방은 따뜻해서 좋긴한데 부족한게 너무 많은 곳인거 같음
1038,여수 호텔 앙코르,10.0,시설 깨끗하고 신속한 체크인 모두 만족합니다
1039,여수 호텔 앙코르,6.0,"가격대비 깨끗하고 따뜻하고 좋았는데요, 화장실에 담배냄새가 환기가 안되서 머리가 아팠습니다. 그거 빼고는 좋았습니다. 담배냄새 좀 신경써주세요..."
1040,여수 호텔 앙코르,8.0,위생상태도 깨끗하고 조용하고 다 좋았어요. 그런데 욕실에서 담배를 다른 룸에서 피워서인지는 모르겠으나 조금 냄새가 났어요.. 제가 예민해서인지는 모르겠지만 그거 제외하고는 다 괜찮아요.
1041,여수 호텔 앙코르,8.0,숙박시설 및 편의시설이 부족하고 협소하나 나름대로 숙박을 하는데는 가격에 대비해서 보통 수준이상임.
1042,여수 호텔 앙코르,8.0,
1043,여수 호텔 앙코르,10.0,
1044,여수 호텔 앙코르,10.0,
1045,폴로니아 호스텔&게스트하우스,10.0,안락하고 편안하게 묵었습니다. 온돌방이였고 뷰가 좋아서 더욱 괜찮았어요~ 청소상태가 매우 좋았습니다. 화장실에서 조금 담배냄새가 나는것 같았지만 괜찮았어요. 다음에 또 이용기회가 있으면 갈것 같아요~ 잘묵고 갑니다 ㅎ
1046,폴로니아 호스텔&게스트하우스,10.0,전체적으로 숙소는 아주 깨끗하여 만족합니다. 하지만 간단한 음식을 먹을때 테이블이 없어서 바닥에서 먹어야 하는점이 아쉬웠네요~
1047,폴로니아 호스텔&게스트하우스,10.0,침대방인데도 온돌바닥 따뜻하게해줘서 좋았음. 그런데 새벽4시부터쯤엔 온돌이 많이 식어서 조금 한기가느껴짐. 그러다 아침엔 또 따뜻해지더라고요.. 오션뷰였는데 새벽에 여명이 멋졌음. 조식은 원래 호스텔은 직접 토스트나 계란 후라이 해먹게해줘서 마음대로 먹을수있는데 여긴 호텔도 아닌데 주방아주머니가 직접 토스트를 만들어줘서 눈치보였음.. 쥬스나 커피는 직접먹을수있음. 요거트랑 바나나도 더 갖고오고싶은데 아주머니 눈치보여서 한개밖에 못갖고옴.. 호스텔답게 주방을 자유롭게 오픈해줬음함. 식사하는 사람들이 많을땐 죽을 안줬는데 사람들 좀 나가니 죽을 서비스로줌.
1048,폴로니아 호스텔&게스트하우스,6.0,위치와 전망은 좋습니다 다만 가족여행으로 이용하기엔 3인실이라 예약한 방은 좁습니다 짐을 마땅히 비치할만한 공간도 없구요
1049,폴로니아 호스텔&게스트하우스,10.0,아침식사 제공으로 하루를 편하게 시작할 수 있어요.
1050,폴로니아 호스텔&게스트하우스,8.0,더블베드룸 숙박. 후기가 아주 좋은데 특별난것은 없었음. 룸이 깔끔하게 청소되어있는 모텔정도의 느낌. 조식제공시간이 아주 짧음. 체크인 시 직원인지 사장님 아들인지 모르겠으나 7시반부터 8시반까지라고 하였음. 사정이 있어 조식시간을 7시정도로 당기거나 9시까지 조금 늦출수 있는지 물었는데 안된다고하여 조식 못먹음. 7시 반쯤 나가는 중에 사장님 내외와 처음 만났는데 매우 친절하신 느낌을 받음.
1051,폴로니아 호스텔&게스트하우스,8.0,대체로만족
1052,폴로니아 호스텔&게스트하우스,10.0,너무 깨끗하고 조용하고 친절하고 더 이상 드릴 말일 없을 정도입니다. 개인 여행자이며 가족단위 여행 이었습니다. 앞에 공용주차장도 가깝고 거의 모든 시설이 가까웠습니다. 특히 아침식사는 정말 최고~ 다음에 또 이용하겠습니다. 감사합니다.
1053,폴로니아 호스텔&게스트하우스,10.0,여수에서 이가격에 이만한 호스텔 없습니다 깨끗하고 편안해요
1054,폴로니아 호스텔&게스트하우스,10.0,"여수역 엑스포장 및 주변 여행하기 아주 좋습니다. 교통,위치, 주차시설도 아주 좋으며 전망도 엑스포장및 주변이 한 눈에 들어오면서두 의외로 한적한 곳에 위치하여 여유로운 느낌을 갖을 수 있었구요...조식은 직접 구워주시는 토스트와 계란후라이에 시리얼에 요거트 바나나에 주변 여행정보까지 말씀들을 수 있어서 짧지만 알찬 여행이 될 수 있었습니다..."
1055,폴로니아 호스텔&게스트하우스,10.0,주차 시설이 불편하지만 길 건너에 공영주차장이 있더라구요 깨끗하고 편안하게 쉬었어요
1056,폴로니아 호스텔&게스트하우스,10.0,모든면에서 훌륭함 주변에 다양한 관광지가 가까워 좋았음 아침식사도 좋았음
1057,폴로니아 호스텔&게스트하우스,10.0,도미토리로 2박 머물렀었는데 직원분들 완전 친절하고 조식 완전 풍성해서 강추!! 엑스포 정문 앞이라그것도 강추!! 완전 잘 지내고 왔어용~~^^
1058,폴로니아 호스텔&게스트하우스,10.0,"국내여행 많이는 못가봤지만 게스트하우스, 호텔, 모텔 등등 다녀본 곳 중에 가장 깨끗하고 조용하고 편안했습니다. 여수는 관광지가 걸어서 30분 내에 있는곳이 많아서 뚜벅이들이 여행하기 좋은 곳이네요~ 엑스포역에서 걸어서 3분거리에 있고, 오동도 이순신광장 모두 가깝네요~ 여수에 있는 유명한 호텔 굳이 가실필요 전혀 없습니다. 정말 호텔보다 깨끗하고 친절하고 조용한 숙박장소 였습니다. 저녁엔 야경이 너무 예뻐서 숙소에서 술한잔 했네요^^ 강추합니다~ 여수여행 계획하신다면 꼭 숙박은 폴로니아호스텔에서 하시길~^^"
1059,폴로니아 호스텔&게스트하우스,10.0,"1. 전복죽 조식(집밥) 2. 루프탑 3.교통편리 4. 전경 5. 빅오쇼 6 청결 7. 2개의 편의점 8. 전망 모든 여건이 최고입니다. 게스트하우스 등급이 별도 있다면 충분히 최고 등급이라고 생각합니다. 가장 인상깊은 것은 집밥 전복죽과 반찬과 커피 입니다. 정확히 표현이 안되는것이 너무 아쉬울 정도 입니다. 또한, 루프탑의 작은 정원에서 정성으로 운영하신다는 느낌이 있습니다. 감사합니다"
1060,폴로니아 호스텔&게스트하우스,10.0,"엑스포장에서 가까워서 좋고, 청결 상태가 좋았습니다. 생수 2통이 매일 제공되고, 욕실에는 칫솔 등 어메니티가 있습니다. 아직 4월이라 에어컨을 틀 수 없었고 비데가 작동하지 않았지만 전반적으로 가격 대비 매우 좋았습니다."
1061,폴로니아 호스텔&게스트하우스,10.0,"가족 여행중 가장 기억에 남는 숙소이고 다시 묵고싶은 곳입니다. 아침에 조식 전복죽, 토스트, 씨리얼 저희 아이들이 매우 만족하고 호텔 사장님 친절하게 해주셔서 감사합니다."
1062,폴로니아 호스텔&게스트하우스,10.0,청결한 내부에 한 번 반하고 조식 서비스에 또 한 번 반하고 왔습니다.
1063,폴로니아 호스텔&게스트하우스,10.0,일단 위치가 너무 좋아요. 오쇼 장소와 아쿠아플래닛이 창문에서 보입니다. 커다란 창문으로 보는 일출과 달이 정말 멋졌어요. 어디를 가던지 가깝고 택시 타면 많이 나와도 5천원 거리였어요. 이른 아침인데도 불구하고 멋지게 단장하신 사장님이 만들어 주시는 아침 식사를 시작으로 즐거운 하루를 시작할 수 있었어요. 다음에 여수에 가도 또 묵고 싶은 곳입니다.
1064,폴로니아 호스텔&게스트하우스,10.0,시설이 깨끗하고 가격대비 만족스러웠으나 밖에 나갔다 들어오면 보일러가 자동으로 켜지지않아 냉방에서 잠을 잤음. 보일어 옆에 포스트 잍이나 체크인시 공지해 줬으면 함
1065,폴로니아 호스텔&게스트하우스,10.0,만족했습니다. 무엇보다 아침식사의 성의있는 준비는 넘 반갑고 고마워 이제 한달정도 지났지만 다음 여행준비로 들어오니 남깁니다^^
1066,폴로니아 호스텔&게스트하우스,10.0,가격대비 시설과 관리상태가 너무 깨끗해서 만족스러웠습니다.. 특히 간단하지만 깔금하게 제공해주신 조식도 괜찮았구요.. 전체적으로 게스트하우스에 대한 편견이 없을 정도로 불편없이 이용할 수 있었습니다.. 적극 추천 드려요~~
1067,폴로니아 호스텔&게스트하우스,8.0,가격대비 가성비는 좋아요. 조식으로 간단한 토스트와 음료? 침실도깨끗했고..
1068,폴로니아 호스텔&게스트하우스,8.0,깨끗하고 위치도 좋음. 직원들도 친절하심.
1069,폴로니아 호스텔&게스트하우스,10.0,"엄마와 주말에 머물렀는데, 침대방이 너무 깨끗하고 편안했어요. 창이 넓고 여수 바다가 보이는게 너무 좋았고, 엄마는 특히 주말 조식으로 주신다는 전복죽이 너무 맛있다고 두 그릇이나 드셨어요. 6월초에 갔었던건데 이제서야 후기 남기네요. 여수역 근처지만 버스정류장이 바로 근처라 버스타고 여기저기 나가기에 불편함도 없었어요~"
