,호텔이름,평점,후기
959,더하우스 호스텔,8.0,"It was clean, and had sufficient amenities. It was conveniently located. The host was very friendly and informative."
960,더하우스 호스텔,8.0,"The hotel receptionisr. Yoo is extremly helpful and friendly. He is speaks good English and provide all Very useful information about places of interest, good restaurants and transport guidance. Location is ideal for travellers. However the private shower room I had is rather small."
961,더하우스 호스텔,10.0,"Intimate boss, warm hotel Most like the common area for gather and drink!"
962,더하우스 호스텔,10.0,"This hostel is cosy and comfortable. The location of this hostel is very good. It’s 5 mins walk from Sokcho InterCity Bus Terminal. Very convenient to go to Mt Seoraksan, only 1 min walk to the bus stop. Mr Yoo, the manager of this hostel is very helpful and friendly. He speaks good English"
963,더하우스 호스텔,8.0,"This is a 5-star hostel! The manager Mr. Yoo was very kind and gave a good overview of what to do and where to eat. The place was very clean, the ambiance was very cozy (lovely rooms and common areas), and the breakfast was good (toast and coffee/tea). The location was excellent, as it was only 3-5 minutes walk from the intercity bus terminal, 10 minutes from the tourist market, and 1 minute from the bus stop to and from Seoraksan. The only problem I had was my bed. It was a hard spring mattress and, as a side sleeper, I had difficulty sleeping the first night (the second night was better--I was so tired from hiking!). I think there are rooms with foam mattresses, and you can ask for those in advance. Overall, highly recommended. I'd stay again if I can get a foam mattress. Make sure to check in before 11:30pm though since the front desk closes by then."
964,더하우스 호스텔,10.0,Mr. Yoo is incredibly friendly and helpful. He reviews area attractions including transportation and cost as well as restaurant options with each guest at check in. He is always available for additional questions and seems genuinely happy to help.
965,더하우스 호스텔,10.0,Good
966,더하우스 호스텔,8.0,"Excellent staff, gives detailed briefing of the facilities in the hostel and food/amenities around the area. Room is quite spacious, there’s bed heating and a mini fridge, but heating of the floor and toilet is very lacking and can be very uncomfortable in winter. Very ideal location, just <5min walk from the sokcho intercity bus interchange, and about 10-15min walk from The Central market (where you get everything). Laundry costs 2k won, dryer costs another 2k won. Breakfast consists of bread and butter / jam, they also have tea and coffee, no stove."
967,더하우스 호스텔,6.0,To choose this hostel was because it's near the Intercity Bus Terminal and several attractions in Sokcho. The location is quiet and convenience to get to the bus stop which heading to Seoraksan.
968,더하우스 호스텔,8.0,good......................…..........::.....................
969,더하우스 호스텔,10.0,Mr Yoo is seriously the cutest ever. He's so incredibly helpful and made our stay so enjoyable! The moment we got there he sat us down and just started spewing all the info about the area. It was so great and he made Sokcho sound so fun compared to what we read on the internet. Really wanted to stay a day more if we didnt have a flight to Jeju to catch. Such a delight staying at this place!
970,더하우스 호스텔,8.0,地理位置好，热闹安静刚刚好，公交站和长途汽车站也很近。老板照顾态度好，有耐心讲解附近有什么玩的。房间也干净利落。
971,더하우스 호스텔,8.0,地理位置方便，离客运站近，离公交车站也近，去哪里都有车直达。老板人好，好客气，服务态度好，会给你介绍束草附近有什么好玩的好吃的。房间整洁干净，明天都会有打扫卫生。
972,더하우스 호스텔,8.0,Small homely Charline place Bear thé bus station and thé warf
973,더하우스 호스텔,8.0,Clean good
974,더하우스 호스텔,10.0,"Yoo fue muy amable! Nos dio indicaciones interesantes de sitios que visitar en la zona. Muy bien ubicado, tanto para ver la ciudad como el parque nacional."
975,더하우스 호스텔,10.0,"Zeer gezellig hostel, vriendelijke host en mooie gezamenlijke ruimte"
976,더하우스 호스텔,10.0,"Отель, в который хочется возвращаться. Очень милый хозяин, господин Ю. При заселении вручил карту города Сокчо, по-английски рассказал о достопримечательностях, как к ним добраться и оптимизировать маршруты, рассказал о близлежащих ресторанах. И даже о месте для встречи рассвета. Был очень любезен. Номер - чистый, уютный и просторный. Есть даже небольшой предбанник, где можно оставить обувь. В ванной комнате есть все туалетные принадлежности, фен. Номер очень понравился, есть ТВ и холодильник. Гостиница тоже очень понравилась. Вход в гостиницу, ресепшн, столовая, игровые зоны, коридоры - все оформлено со вкусом."
977,더하우스 호스텔,10.0,"the hostel is well kept and provides useful information. The room is clean, neat and tidy."
978,더하우스 호스텔,10.0,很讚！佈置温馨！房間設備整全，清潔，熱水夠熱夠大。主人友善。近市外巴士站，行約８分鐘内。 但之前客人留言有誤，正確位置是：先定位，面向市外巴士站，遊客咨詢處在右邊。應向左邊行，約２０米內有紅綠燈馬路，過後繼續向前行，再見有馬路就停下，之後不用再過馬路，是向右行，約５０米內會見到便利店，就在附近，旅舍有標誌牌放在路邊指示入口。是一條少少斜的路，約２０米內見到旅舍。 來回問過遊客咨詢處２次，是完全幫不到尋找旅舍的，給的地圖也没有用，又問了幾個路人，拖着行李找了一小時，，，
979,더하우스 호스텔,10.0,"We stayed in a private room for two nights. The bed, the room and the bathroom was new and clean. The common area with kitchen is lovly, clean and spacious. The hostel manager was very caretaking, gave all information we asked for and made sure we had everything we needed. I highly recommend this place"
980,더하우스 호스텔,10.0,
981,더하우스 호스텔,10.0,
982,더하우스 호스텔,10.0,
983,더하우스 호스텔,10.0,
984,더하우스 호스텔,10.0,
985,속초 마리나베이 호텔,8.0,객실에 대한 만족도는 중상. 프론트 직원의 업무 처리가 미숙했음.
986,속초 마리나베이 호텔,4.0,너무좁고 방음이 안되었어요....호텔이아니라 조금 큰 고시원에 1박한것같았어요.
987,속초 마리나베이 호텔,8.0,신발장이 좁다는 평을 듣고 갔는데..정말 좁음..한사람씩 들어가면서 신발을 바로바로 치워야 다음사람 들어올수 있음
988,속초 마리나베이 호텔,8.0,리뷰만 보고 기대반 걱정반이었는데 생각햇던거보다 청결상태나 수영장까지 너무 만족이었어요 맥주이벤트에 밤수영까지 좋앗어요 위치도 여기저기 가기편한 위치라 추천합니다 기대이상입니다 감사합니당 또갈게용!!
989,속초 마리나베이 호텔,8.0,새집냄새가 나는거 빼고는 너무 좋았어요
990,속초 마리나베이 호텔,6.0,시설은 새거라서 좋았으나 옆방소음이 다 들리고 너무 좁아요. 세탁기 있어 좋았음
991,속초 마리나베이 호텔,10.0,"시설 깨끗하고 오션뷰도 좋았어요. 수영장도 있었는데, 가족단위로 놀기 좋을꺼 같아요. 혹시 숙소에서 외부로 택시 타실땐 프론트에서 콜 번호 받아서 연락하세요. ㅋㅋㅇ 콜이 안잡히더라구요."
992,속초 마리나베이 호텔,6.0,들어갈 때부터 화장실 냄새가 너무 역해서 계속 환풍기를 틀어놔야만 했어요. 두통이 날만큼 심하더라구요. 새건물인데 배관을 타고 냄새가 넘어오는게 그렇게 심할 줄은 몰랐습니다. 세탁기가 있어 편리했고 방은 좁았지만 설명대로 였어요.
993,속초 마리나베이 호텔,4.0,신축 호텔이라 깨끗한것 빼고는 그닥 추천드리고 싶지 않습니다..
994,속초 마리나베이 호텔,8.0,위치가 정말 마음에 들었어용 고속터미널에서 걸어서 10분이구 청초호가 앞이라 산책하기도 좋았구용~~ 수영장도 이용했는데 좋았습니당
995,속초 마리나베이 호텔,6.0,"방음이 완전 안되요.. 옆방에서 이야기하는 소리 생생하게 들리고, 하우스키퍼가 청소기 돌리는 소리도 다 들려요. 조치가 필요할것 같습니다."
996,속초 마리나베이 호텔,8.0,깨끗하고 좋았습니다~ 신규 호텔이라 깔끔한게 가장 좋았어요
997,속초 마리나베이 호텔,8.0,새로 생긴 호텔이라 깨끗하고 좋아요!
998,속초 마리나베이 호텔,10.0,친구랑 속초 여행가면서 마리나예약했는데 너무너무 만족해요^^ 방이 조금 작은편이긴 했지만 둘이쓰긴 좋았어요!! 가격도 저렴하고 무엇보다 수영장이 평일에는 무료로 이용할수 있어 완전 강추!!! 모든 가구들이 새것이라 넘넘 만족해요~
999,속초 마리나베이 호텔,8.0,깔끔하고 좋네요
1000,속초 마리나베이 호텔,8.0,속초 해변에서 가깝고 버스터미널에서도 가깝고.. 지어진지 얼마 안되서 깔끔한 느낌이었습니다~! 다만 어메니티가 조금 부실한 느낌이ㅠ 나중에 속초 다시 오게된다면 또 이용할 의사가 있습니다^_^
1001,속초 마리나베이 호텔,8.0,"깨끗했으나, 원룸 느낌이고 전자렌지 없어서 아쉬웠어요"
1002,속초 마리나베이 호텔,6.0,"호텔생각하고가면 낭패. 제가 잡은 방은 깨끗. 오션뷰라지만 청초호뷰. 서비스 친절. 수영장은 무료인 날이여서 만족. 조식패스. 속초에서 비수기나 평일가격 목금 9만원, 금토 15만원 이였는데 평일가격 으로 괜찮은거같아요. 주말 20만원은 .. 아까울듯합니다."
1003,속초 마리나베이 호텔,10.0,깨끗하고 시설 좋고 위치도 좋아요!
1004,속초 마리나베이 호텔,4.0,생긴지 얼마 안되어 시설은 깨끗하고 친절하였으나 청소상태는 정말 실망스러웠다.이불에 머리카락과 변기에 얼룩은 너무 불쾌했다.그리고 방문은 들어가서 신발을벗고 닫기엔 너무 비좁았던게 아쉬웠다.
1005,속초 마리나베이 호텔,10.0,"위치는 만족스럽고, 새건물이라 새건물 냄새가 좀 납니다"
1006,속초 마리나베이 호텔,6.0,좁아요... 문을 밀면서 열게되어있습니다. 너무좁게 만들어서 신발 벗어놓으면 문에걸려서 문을 다 열수가 없어요. 새로 오픈한 호텔이라 깨끗하지만 새가구냄새때문에 환기를 자주해야해요 호캉스가는 이유가 호텔에있는 수영장을 이용할수있다는 메리트도 한몫하는데... 숙박인원도 비용을 지불해야하는건 좀 아쉽네요... 그렇다고 시설이 뛰어난것도 아닌데 말이죠...수영장 야경은 볼만한거 같네요
1007,속초 마리나베이 호텔,4.0,"새로 오픈했다고 해서 갔습니다. 스탠다드 더블로 예약했습니다. 확실히 새건물이라 새건물냄새가 너무나서... 환기부터 시켰어요. 빨래건조대랑 세탁기 그리고 미니욕조도 있어서 실용적이고 좋았는데, 화장실 문에 곰팡이가... 그것때문인지 화장실에서 다락방냄새가 났어요. 싱크대 쪽엔 시멘트가루가 아직도 있더라구요 ㅎㅎ.. 그리고출입문이 너무 너무 작아요. 사람이 드나드는데 너무 불편해요... 작은건 상관없는데 편하게 지나다닐순 있어야지요.. 그리고 제일 힘들었던건 방음이 너무너무 안돼요. 사만원짜리 모텔보다 안되는듯했어요. 복도에서 문 여닫는소리 물건 떨어뜨리는 소리 웅성이는 소리 때문에 뒤척이다 잠들었어요. 호텔에 지정된 흡연구역도 따로없고 충전기 대여도 없어서 전반적인 서비스도 불만스러웠습니다. 직원분들 서비스는 괜찮았어요. 참고하세요."
1008,속초 마리나베이 호텔,8.0,새로 오픈한 곳이라 깨끗합니다. 모두 만족스러웠는데 6/1일 오픈하고 얼마 지나지 않아 냄새가 많이 나더라구요. 창문이 크고 활짝 열수 있어서 있는 내내 열고 있었고 닫으면 숨쉬기 힘들 정도였어요. 제가 호흡기가 약한 편이긴 합니다만 건강엔 안 좋을거 같아요. 시설은 만족스럽습니다. 베드도 편하고 좋았어요. 조금 시간이 지나면 다시 찾고 싶은 곳이었어요^^
1009,속초 마리나베이 호텔,8.0,Nice comfy family hotel. Pool is nice...not so deep though....nice music beside the pool. Two day free swim. Had to pay for next day. Location is good...nice places to visit nearby.
1010,속초 마리나베이 호텔,10.0,
1011,속초 마리나베이 호텔,8.0,
1012,속초 마리나베이 호텔,6.0,
1013,속초 마리나베이 호텔,10.0,
1014,속초 마리나베이 호텔,6.0,
1015,속초 마리나베이 호텔,4.0,
1016,속초 마리나베이 호텔,4.0,
1017,속초 마리나베이 호텔,8.0,
1018,속초 마리나베이 호텔,8.0,
1019,속초 마리나베이 호텔,10.0,
1020,속초 마리나베이 호텔,6.0,
1021,속초 마리나베이 호텔,6.0,
